pozo_id,operador,area,ventana,mes,petroleo_bbl,gas_mm3,agua_bbl,petroleo_bbl_d
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2024-06,6595.0,7.341,3360.0,217.0
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2024-07,5463.0,6.081,4338.0,179.7
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2024-08,5203.0,5.791,2350.0,171.2
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2024-09,5067.0,5.639,2510.0,166.7
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2024-10,4773.0,5.313,2489.0,157.0
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2024-11,4119.0,4.585,2148.0,135.5
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2024-12,4208.0,4.683,1549.0,138.4
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-01,3866.0,4.303,2118.0,127.2
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-02,3693.0,4.111,1536.0,121.5
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-03,3288.0,3.66,1969.0,108.2
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-04,3419.0,3.805,1651.0,112.5
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-05,2958.0,3.292,2018.0,97.3
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-06,2998.0,3.336,1827.0,98.6
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-07,2706.0,3.012,1816.0,89.0
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-08,2708.0,3.014,1987.0,89.1
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-09,2562.0,2.852,522.0,84.3
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-10,2498.0,2.78,1585.0,82.2
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-11,2553.0,2.841,1809.0,84.0
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2025-12,2299.0,2.559,1279.0,75.6
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2026-01,2183.0,2.43,731.0,71.8
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2026-02,2109.0,2.347,1217.0,69.4
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2026-03,2307.0,2.568,1294.0,75.9
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2026-04,2155.0,2.399,1600.0,70.9
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2026-05,2018.0,2.246,1078.0,66.4
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2026-06,2100.0,2.337,665.0,69.1
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2026-07,2017.0,2.244,497.0,66.3
VM-055,Total Austral,Fortin de Piedra,Gas y condensado,2026-08,1877.0,2.089,584.0,61.7
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2025-12,39417.0,5.641,12716.0,1296.6
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2026-01,33025.0,4.726,15413.0,1086.4
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2026-02,31103.0,4.451,19918.0,1023.1
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2026-03,26742.0,3.827,15548.0,879.7
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2026-04,24636.0,3.525,12106.0,810.4
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2026-05,22687.0,3.247,16937.0,746.3
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2026-06,22585.0,3.232,10983.0,742.9
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2026-07,19892.0,2.847,13368.0,654.3
VM-056,Vista Energy,Bandurria Sur,Petroleo negro,2026-08,19239.0,2.753,9276.0,632.8
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2024-09,9592.0,10.675,6473.0,315.5
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2024-10,7985.0,8.887,1888.0,262.7
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2024-11,7720.0,8.592,2726.0,253.9
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2024-12,6120.0,6.811,3500.0,201.3
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-01,6299.0,7.011,1592.0,207.2
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-02,5179.0,5.764,3140.0,170.4
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-03,5201.0,5.789,1848.0,171.1
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-04,4664.0,5.191,3080.0,153.4
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-05,4237.0,4.716,1459.0,139.4
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-06,4213.0,4.689,2800.0,138.6
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-07,3973.0,4.422,924.0,130.7
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-08,4018.0,4.472,2463.0,132.2
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-09,3519.0,3.917,2241.0,115.8
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-10,3618.0,4.027,1522.0,119.0
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-11,3453.0,3.843,1732.0,113.6
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2025-12,3421.0,3.808,2637.0,112.5
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2026-01,3097.0,3.447,787.0,101.9
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2026-02,3001.0,3.34,1680.0,98.7
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2026-03,2858.0,3.181,837.0,94.0
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2026-04,2750.0,3.061,1950.0,90.5
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2026-05,2862.0,3.186,788.0,94.2
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2026-06,2623.0,2.919,951.0,86.3
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2026-07,2480.0,2.761,1745.0,81.6
VM-057,Vista Energy,Aguada Pichana,Gas y condensado,2026-08,2477.0,2.757,1335.0,81.5
VM-058,YPF,Fortin de Piedra,Gas y condensado,2025-05,7953.0,8.852,1925.0,261.6
VM-058,YPF,Fortin de Piedra,Gas y condensado,2025-06,6785.0,7.552,4185.0,223.2
VM-058,YPF,Fortin de Piedra,Gas y condensado,2025-07,6685.0,7.44,3311.0,219.9
VM-058,YPF,Fortin de Piedra,Gas y condensado,2025-08,5716.0,6.362,2311.0,188.0
VM-058,YPF,Fortin de Piedra,Gas y condensado,2025-09,5498.0,6.119,1812.0,180.9
VM-058,YPF,Fortin de Piedra,Gas y condensado,2025-10,5121.0,5.7,3604.0,168.5
VM-058,YPF,Fortin de Piedra,Gas y condensado,2025-11,4485.0,4.991,3402.0,147.5
VM-058,YPF,Fortin de Piedra,Gas y condensado,2025-12,4377.0,4.872,3443.0,144.0
VM-058,YPF,Fortin de Piedra,Gas y condensado,2026-01,4353.0,4.845,1038.0,143.2
VM-058,YPF,Fortin de Piedra,Gas y condensado,2026-02,3929.0,4.373,1359.0,129.2
VM-058,YPF,Fortin de Piedra,Gas y condensado,2026-03,3665.0,4.079,2689.0,120.6
VM-058,YPF,Fortin de Piedra,Gas y condensado,2026-04,3380.0,3.762,2000.0,111.2
VM-058,YPF,Fortin de Piedra,Gas y condensado,2026-05,3291.0,3.663,1029.0,108.2
VM-058,YPF,Fortin de Piedra,Gas y condensado,2026-06,3016.0,3.357,1130.0,99.2
VM-058,YPF,Fortin de Piedra,Gas y condensado,2026-07,2889.0,3.215,1899.0,95.0
VM-058,YPF,Fortin de Piedra,Gas y condensado,2026-08,2619.0,2.915,1393.0,86.2
VM-059,YPF,Aguada Federal,Gas y condensado,2025-06,9247.0,10.292,3985.0,304.2
VM-059,YPF,Aguada Federal,Gas y condensado,2025-07,8663.0,9.642,3553.0,285.0
VM-059,YPF,Aguada Federal,Gas y condensado,2025-08,7787.0,8.667,1888.0,256.1
VM-059,YPF,Aguada Federal,Gas y condensado,2025-09,6755.0,7.519,1793.0,222.2
VM-059,YPF,Aguada Federal,Gas y condensado,2025-10,6561.0,7.302,3928.0,215.8
VM-059,YPF,Aguada Federal,Gas y condensado,2025-11,5549.0,6.176,2350.0,182.5
VM-059,YPF,Aguada Federal,Gas y condensado,2025-12,5091.0,5.666,3722.0,167.5
VM-059,YPF,Aguada Federal,Gas y condensado,2026-01,5289.0,5.887,3890.0,174.0
VM-059,YPF,Aguada Federal,Gas y condensado,2026-02,4768.0,5.307,1710.0,156.8
VM-059,YPF,Aguada Federal,Gas y condensado,2026-03,4392.0,4.889,2631.0,144.5
VM-059,YPF,Aguada Federal,Gas y condensado,2026-04,4127.0,4.594,969.0,135.8
VM-059,YPF,Aguada Federal,Gas y condensado,2026-05,3961.0,4.409,1000.0,130.3
VM-059,YPF,Aguada Federal,Gas y condensado,2026-06,3607.0,4.015,2490.0,118.7
VM-059,YPF,Aguada Federal,Gas y condensado,2026-07,3620.0,4.03,2455.0,119.1
VM-059,YPF,Aguada Federal,Gas y condensado,2026-08,3483.0,3.876,2071.0,114.6
VM-060,Pampa Energia,Bajada del Palo,Petroleo negro,2026-03,30204.0,4.322,18875.0,993.6
VM-060,Pampa Energia,Bajada del Palo,Petroleo negro,2026-04,26401.0,3.778,5568.0,868.4
VM-060,Pampa Energia,Bajada del Palo,Petroleo negro,2026-05,24627.0,3.524,7240.0,810.1
VM-060,Pampa Energia,Bajada del Palo,Petroleo negro,2026-06,23698.0,3.391,8801.0,779.5
VM-060,Pampa Energia,Bajada del Palo,Petroleo negro,2026-07,19936.0,2.853,13264.0,655.8
VM-060,Pampa Energia,Bajada del Palo,Petroleo negro,2026-08,21078.0,3.016,13207.0,693.3
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2025-07,36606.0,5.238,24520.0,1204.1
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2025-08,31972.0,4.575,19305.0,1051.7
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2025-09,27876.0,3.989,18879.0,917.0
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2025-10,22809.0,3.264,8940.0,750.3
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2025-11,22232.0,3.181,8734.0,731.3
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2025-12,21054.0,3.013,4896.0,692.6
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2026-01,17467.0,2.499,6928.0,574.6
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2026-02,16691.0,2.388,11677.0,549.0
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2026-03,14807.0,2.119,10310.0,487.1
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2026-04,15835.0,2.266,3638.0,520.9
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2026-05,14822.0,2.121,8836.0,487.6
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2026-06,12452.0,1.782,8701.0,409.6
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2026-07,11742.0,1.68,5054.0,386.3
VM-061,Tecpetrol,Loma Campana,Petroleo negro,2026-08,11321.0,1.62,4875.0,372.4
VM-062,Tecpetrol,Bajada del Palo,Petroleo negro,2026-05,31377.0,4.49,13409.0,1032.1
VM-062,Tecpetrol,Bajada del Palo,Petroleo negro,2026-06,29799.0,4.264,14260.0,980.2
VM-062,Tecpetrol,Bajada del Palo,Petroleo negro,2026-07,26790.0,3.834,19717.0,881.3
VM-062,Tecpetrol,Bajada del Palo,Petroleo negro,2026-08,25611.0,3.665,6856.0,842.5
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2025-10,9326.0,10.38,6320.0,306.8
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2025-11,8393.0,9.342,3657.0,276.1
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2025-12,7542.0,8.394,4028.0,248.1
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2026-01,6452.0,7.181,3258.0,212.2
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2026-02,5891.0,6.556,3617.0,193.8
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2026-03,5561.0,6.19,4042.0,182.9
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2026-04,5154.0,5.737,1193.0,169.6
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2026-05,4635.0,5.159,2075.0,152.5
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2026-06,4583.0,5.101,3154.0,150.8
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2026-07,4423.0,4.923,1334.0,145.5
VM-063,ExxonMobil,Aguada Federal,Gas y condensado,2026-08,4045.0,4.502,2110.0,133.1
VM-064,YPF,Bajada del Palo,Petroleo negro,2024-12,38865.0,5.562,24302.0,1278.4
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-01,33067.0,4.732,11683.0,1087.7
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-02,29013.0,4.152,10074.0,954.4
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-03,24261.0,3.472,15895.0,798.0
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-04,23993.0,3.433,19026.0,789.2
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-05,22322.0,3.194,7848.0,734.3
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-06,18642.0,2.668,8542.0,613.2
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-07,18170.0,2.6,9256.0,597.7
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-08,17094.0,2.446,3911.0,562.3
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-09,15377.0,2.2,6384.0,505.8
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-10,15647.0,2.239,4777.0,514.7
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-11,13989.0,2.002,4745.0,460.2
VM-064,YPF,Bajada del Palo,Petroleo negro,2025-12,14395.0,2.06,9479.0,473.5
VM-064,YPF,Bajada del Palo,Petroleo negro,2026-01,13250.0,1.896,3083.0,435.8
VM-064,YPF,Bajada del Palo,Petroleo negro,2026-02,13467.0,1.927,9714.0,443.0
VM-064,YPF,Bajada del Palo,Petroleo negro,2026-03,11813.0,1.69,2425.0,388.6
VM-064,YPF,Bajada del Palo,Petroleo negro,2026-04,11649.0,1.667,3505.0,383.2
VM-064,YPF,Bajada del Palo,Petroleo negro,2026-05,11025.0,1.578,4851.0,362.7
VM-064,YPF,Bajada del Palo,Petroleo negro,2026-06,10516.0,1.505,7866.0,345.9
VM-064,YPF,Bajada del Palo,Petroleo negro,2026-07,10258.0,1.468,2742.0,337.4
VM-064,YPF,Bajada del Palo,Petroleo negro,2026-08,10172.0,1.456,7455.0,334.6
VM-065,YPF,El Trapial,Petroleo volatil,2024-11,39292.0,11.87,19824.0,1292.5
VM-065,YPF,El Trapial,Petroleo volatil,2024-12,34994.0,10.572,21183.0,1151.1
VM-065,YPF,El Trapial,Petroleo volatil,2025-01,30894.0,9.333,10908.0,1016.3
VM-065,YPF,El Trapial,Petroleo volatil,2025-02,30575.0,9.237,21220.0,1005.8
VM-065,YPF,El Trapial,Petroleo volatil,2025-03,27063.0,8.176,16068.0,890.2
VM-065,YPF,El Trapial,Petroleo volatil,2025-04,25814.0,7.798,6048.0,849.1
VM-065,YPF,El Trapial,Petroleo volatil,2025-05,22488.0,6.794,12903.0,739.7
VM-065,YPF,El Trapial,Petroleo volatil,2025-06,20158.0,6.09,16072.0,663.1
VM-065,YPF,El Trapial,Petroleo volatil,2025-07,20565.0,6.213,13480.0,676.5
VM-065,YPF,El Trapial,Petroleo volatil,2025-08,20213.0,6.106,11054.0,664.9
VM-065,YPF,El Trapial,Petroleo volatil,2025-09,19076.0,5.763,8084.0,627.5
VM-065,YPF,El Trapial,Petroleo volatil,2025-10,18210.0,5.501,9185.0,599.0
VM-065,YPF,El Trapial,Petroleo volatil,2025-11,17078.0,5.159,6199.0,561.8
VM-065,YPF,El Trapial,Petroleo volatil,2025-12,15714.0,4.747,8388.0,516.9
VM-065,YPF,El Trapial,Petroleo volatil,2026-01,15184.0,4.587,11450.0,499.5
VM-065,YPF,El Trapial,Petroleo volatil,2026-02,14502.0,4.381,10523.0,477.0
VM-065,YPF,El Trapial,Petroleo volatil,2026-03,13310.0,4.021,4343.0,437.8
VM-065,YPF,El Trapial,Petroleo volatil,2026-04,12985.0,3.923,4022.0,427.1
VM-065,YPF,El Trapial,Petroleo volatil,2026-05,13323.0,4.025,3479.0,438.3
VM-065,YPF,El Trapial,Petroleo volatil,2026-06,13070.0,3.948,9449.0,429.9
VM-065,YPF,El Trapial,Petroleo volatil,2026-07,13116.0,3.962,3060.0,431.4
VM-065,YPF,El Trapial,Petroleo volatil,2026-08,11605.0,3.506,5391.0,381.7
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-03,9265.0,10.312,5599.0,304.8
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-04,8653.0,9.631,3947.0,284.6
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-05,7410.0,8.248,1789.0,243.8
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-06,7445.0,8.287,4162.0,244.9
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-07,6346.0,7.063,4621.0,208.8
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-08,5685.0,6.327,2494.0,187.0
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-09,5270.0,5.865,3563.0,173.3
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-10,5542.0,6.169,2055.0,182.3
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-11,5184.0,5.769,3997.0,170.5
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2024-12,4524.0,5.036,3527.0,148.8
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-01,4369.0,4.862,2730.0,143.7
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-02,4288.0,4.772,1757.0,141.1
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-03,4140.0,4.607,829.0,136.2
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-04,3916.0,4.359,1957.0,128.8
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-05,3835.0,4.268,2528.0,126.1
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-06,3819.0,4.25,2601.0,125.6
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-07,3681.0,4.097,1565.0,121.1
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-08,3196.0,3.557,1886.0,105.1
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-09,3066.0,3.413,2369.0,100.9
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-10,3167.0,3.525,1121.0,104.2
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-11,2879.0,3.205,2032.0,94.7
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2025-12,3135.0,3.489,879.0,103.1
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2026-01,3024.0,3.366,763.0,99.5
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2026-02,2915.0,3.244,1515.0,95.9
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2026-03,2820.0,3.139,796.0,92.8
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2026-04,2809.0,3.126,1888.0,92.4
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2026-05,2760.0,3.072,1219.0,90.8
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2026-06,2487.0,2.768,1318.0,81.8
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2026-07,2587.0,2.879,1698.0,85.1
VM-066,Pampa Energia,Aguada Federal,Gas y condensado,2026-08,2445.0,2.721,1382.0,80.4
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2025-05,37103.0,5.309,20588.0,1220.5
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2025-06,34011.0,4.867,13117.0,1118.8
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2025-07,29119.0,4.167,10869.0,957.9
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2025-08,29064.0,4.159,22702.0,956.0
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2025-09,25287.0,3.619,14985.0,831.8
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2025-10,24522.0,3.509,17858.0,806.7
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2025-11,21217.0,3.036,12161.0,697.9
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2025-12,22569.0,3.23,17581.0,742.4
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2026-01,20063.0,2.871,9810.0,660.0
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2026-02,20183.0,2.888,15356.0,663.9
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2026-03,17661.0,2.527,12941.0,580.9
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2026-04,16568.0,2.371,3825.0,545.0
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2026-05,15641.0,2.238,3833.0,514.5
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2026-06,15133.0,2.166,5158.0,497.8
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2026-07,14945.0,2.139,11682.0,491.6
VM-067,Total Austral,Bajada del Palo,Petroleo negro,2026-08,15442.0,2.21,4048.0,508.0
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2024-06,31624.0,4.525,19482.0,1040.3
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2024-07,29489.0,4.22,13787.0,970.0
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2024-08,25650.0,3.671,16609.0,843.8
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2024-09,23319.0,3.337,14733.0,767.1
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2024-10,19763.0,2.828,5143.0,650.1
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2024-11,18563.0,2.656,10311.0,610.6
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2024-12,18092.0,2.589,13050.0,595.1
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-01,17464.0,2.499,11959.0,574.5
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-02,15054.0,2.154,3543.0,495.2
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-03,15187.0,2.173,11518.0,499.6
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-04,12619.0,1.806,2553.0,415.1
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-05,12151.0,1.739,5060.0,399.7
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-06,12360.0,1.769,5855.0,406.6
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-07,11631.0,1.664,8005.0,382.6
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-08,10306.0,1.475,3978.0,339.0
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-09,10946.0,1.566,5742.0,360.1
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-10,9779.0,1.399,5190.0,321.7
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-11,9411.0,1.347,5974.0,309.6
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2025-12,9408.0,1.346,5405.0,309.5
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2026-01,8729.0,1.249,4775.0,287.1
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2026-02,7926.0,1.134,5219.0,260.7
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2026-03,7573.0,1.084,2685.0,249.1
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2026-04,7439.0,1.065,3830.0,244.7
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2026-05,7660.0,1.096,3170.0,252.0
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2026-06,7176.0,1.027,3309.0,236.1
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2026-07,6781.0,0.97,5288.0,223.0
VM-068,Vista Energy,Bandurria Sur,Petroleo negro,2026-08,6742.0,0.965,1420.0,221.8
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2025-12,23324.0,7.046,11678.0,767.2
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2026-01,21035.0,6.355,5779.0,691.9
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2026-02,19026.0,5.748,11286.0,625.8
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2026-03,16657.0,5.032,8303.0,547.9
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2026-04,16144.0,4.877,11334.0,531.0
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2026-05,14175.0,4.282,6026.0,466.3
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2026-06,13049.0,3.942,6351.0,429.2
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2026-07,11943.0,3.608,4062.0,392.9
VM-069,YPF,Rincon La Ceniza,Petroleo volatil,2026-08,12115.0,3.66,8029.0,398.5
VM-070,Vista Energy,La Amarga Chica,Petroleo negro,2026-06,36243.0,5.186,10690.0,1192.2
VM-070,Vista Energy,La Amarga Chica,Petroleo negro,2026-07,29423.0,4.21,9148.0,967.8
VM-070,Vista Energy,La Amarga Chica,Petroleo negro,2026-08,27589.0,3.948,10514.0,907.5
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-04,20210.0,2.892,4859.0,664.8
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-05,19357.0,2.77,14698.0,636.7
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-06,16107.0,2.305,7958.0,529.8
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-07,16221.0,2.321,11703.0,533.6
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-08,14150.0,2.025,3337.0,465.4
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-09,13976.0,2.0,8746.0,459.7
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-10,12449.0,1.782,9832.0,409.5
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-11,12261.0,1.755,6648.0,403.3
VM-071,YPF,La Amarga Chica,Petroleo negro,2024-12,11398.0,1.631,2826.0,374.9
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-01,11372.0,1.627,9028.0,374.1
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-02,9696.0,1.387,6411.0,318.9
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-03,9822.0,1.405,4287.0,323.1
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-04,9416.0,1.347,2568.0,309.7
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-05,8732.0,1.25,3493.0,287.2
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-06,8791.0,1.258,4542.0,289.2
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-07,7708.0,1.103,2875.0,253.6
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-08,7834.0,1.121,3274.0,257.7
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-09,8002.0,1.145,5579.0,263.2
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-10,7913.0,1.132,6049.0,260.3
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-11,7197.0,1.03,3851.0,236.7
